"","Gene","p.value","Adjusted.p.value"
"304","hsa-mir-1287:hsa-miR-1287",0.966874616464591,0.995148224725225
"305","hsa-mir-181a-2:hsa-miR-181a-2-3p",0.0184385781409029,0.995148224725225
"306","hsa-mir-181a-2:hsa-miR-181a-5p",0.138493652594833,0.995148224725225
"307","hsa-let-7e:hsa-let-7e-5p",0.46137595322242,0.995148224725225
"308","hsa-mir-4755:hsa-miR-4755-3p",0.875008306089231,0.995148224725225
"309","hsa-let-7c:hsa-let-7c",0.880627124771219,0.995148224725225
"310","hsa-mir-199b:hsa-miR-199b-5p",0.594988770811798,0.995148224725225
"311","hsa-mir-942:hsa-miR-942",0.00338987114702121,0.995148224725225
"312","hsa-mir-550a-3:hsa-miR-550a-3p",0.0424170509664723,0.995148224725225
"313","hsa-mir-1255b-1:hsa-miR-1255b-5p",0.0755101025564733,0.995148224725225
"314","hsa-mir-5701-1:hsa-miR-5701",0.00170946198835285,0.777805204700545
"315","hsa-mir-5701-2:hsa-miR-5701",0.00170946198835285,0.777805204700545
"316","hsa-mir-181c:hsa-miR-181c-5p",0.0397772123962569,0.995148224725225
"317","hsa-let-7i:hsa-let-7i-3p",0.100535062376139,0.995148224725225
"318","hsa-mir-365a:hsa-miR-365a-3p",0.108245242321127,0.995148224725225
"319","hsa-mir-664:hsa-miR-664-3p",0.0183230968006047,0.995148224725225
"320","hsa-mir-4707:hsa-miR-4707-3p",0.515877231293526,0.995148224725225
"321","hsa-mir-130a:hsa-miR-130a-3p",0.0447242579091701,0.995148224725225
"322","hsa-mir-378f:hsa-miR-378f",0.507315758833451,0.995148224725225
"323","hsa-mir-15a:hsa-miR-15a-5p",0.118418506042781,0.995148224725225
"324","hsa-mir-1285-1:hsa-miR-1285-3p",0.0983322356499212,0.995148224725225
"325","hsa-mir-320c-2:hsa-miR-320c",0.265122314189332,0.995148224725225
"326","hsa-mir-32:hsa-miR-32-5p",0.135627779459552,0.995148224725225
"327","hsa-mir-548aj-2:hsa-miR-548aj-5p",0.419563229566609,0.995148224725225
